Germany, Cohort fertility rates by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        ASFR
1970     36     0.04996
1970     37     0.04217
1970     38     0.03369
1970     39     0.02630
1970     40     0.01940
1970     41     0.01276
1970     42     0.00792
1970     43     0.00460
1970     44     0.00253
1970     45     0.00144
1970     46     0.00079
1970     47           .
1970     48           .
1970     49           .
1970     50           .
1970     51           .
1970     52           .
1970     53           .
1970     54           .
1970     55+          .
1971     12-    0.00000
1971     13     0.00001
1971     14     0.00024
1971     15     0.00146
1971     16     0.00483
1971     17     0.01094
1971     18     0.02381
1971     19     0.04081
1971     20     0.04944
1971     21     0.05411
1971     22     0.05854
1971     23     0.06400
1971     24     0.07269
1971     25     0.08345
1971     26     0.09039
1971     27     0.09398
1971     28     0.09738
1971     29     0.09715
1971     30     0.09384
1971     31     0.08929
1971     32     0.08415
1971     33     0.07763
1971     34     0.06857
1971     35     0.06121
1971     36     0.05326
1971     37     0.04365
1971     38     0.03526
1971     39     0.02768
1971     40     0.01990
1971     41     0.01321
1971     42     0.00844
1971     43     0.00496
1971     44     0.00270
1971     45     0.00148
1971     46           .
1971     47           .
1971     48           .
1971     49           .
1971     50           .
1971     51           .
1971     52           .
1971     53           .
1971     54           .
1971     55+          .
1972     12-    0.00000
1972     13     0.00001
1972     14     0.00025
1972     15     0.00163
1972     16     0.00474
1972     17     0.01212
1972     18     0.02561
1972     19     0.03835
1972     20     0.04648
1972     21     0.05227
1972     22     0.05770
1972     23     0.06571
1972     24     0.07617
1972     25     0.08430
1972     26     0.08944
1972     27     0.09432
1972     28     0.09656
1972     29     0.09556
1972     30     0.09420
1972     31     0.09153
1972     32     0.08623
1972     33     0.07805
1972     34     0.07159
1972     35     0.06582
1972     36     0.05600
1972     37     0.04598
1972     38     0.03722
1972     39     0.02911
1972     40     0.02127
1972     41     0.01445
1972     42     0.00907
1972     43     0.00528
1972     44     0.00312
1972     45           .
1972     46           .
1972     47           .
1972     48           .
1972     49           .
1972     50           .
1972     51           .
1972     52           .
1972     53           .
1972     54           .
1972     55+          .
1973     12-    0.00000
1973     13     0.00001
1973     14     0.00032
1973     15     0.00177
1973     16     0.00532
1973     17     0.01324
1973     18     0.02503
1973     19     0.03635
1973     20     0.04472
1973     21     0.05178
1973     22     0.06043
1973     23     0.06994
1973     24     0.07778
1973     25     0.08502
1973     26     0.09129
1973     27     0.09383
1973     28     0.09501
1973     29     0.09630
1973     30     0.09610
1973     31     0.09309
1973     32     0.08673
1973     33     0.08138
1973     34     0.07613
1973     35     0.06778
1973     36     0.05832
1973     37     0.04818
1973     38     0.03837
1973     39     0.03047
1973     40     0.02265
1973     41     0.01528
1973     42     0.00968
1973     43     0.00582
1973     44           .
1973     45           .
1973     46           .
1973     47           .
1973     48           .
1973     49           .
1973     50           .
1973     51           .
1973     52           .
1973     53           .
1973     54           .
1973     55+          .
1974     12-    0.00000
1974     13     0.00001
1974     14     0.00030
1974     15     0.00180
1974     16     0.00579
1974     17     0.01318
1974     18     0.02321
1974     19     0.03315
1974     20     0.04209
1974     21     0.05188
1974     22     0.06174
1974     23     0.06915
1974     24     0.07646
1974     25     0.08471
1974     26     0.08931
1974     27     0.09128
1974     28     0.09442
1974     29     0.09660
1974     30     0.09654
1974     31     0.09317
1974     32     0.08974
1974     33     0.08577
1974     34     0.07763
1974     35     0.06950
1974     36     0.06062
1974     37     0.04980
1974     38     0.04031
1974     39     0.03237
1974     40     0.02447
1974     41     0.01668
1974     42     0.01057
1974     43           .
1974     44           .
1974     45           .
1974     46           .
1974     47           .
1974     48           .
1974     49           .
1974     50           .
1974     51           .
1974     52           .
1974     53           .
1974     54           .
1974     55+          .
1975     12-    0.00000
1975     13     0.00001
1975     14     0.00038
1975     15     0.00181
1975     16     0.00568
1975     17     0.01197
1975     18     0.02075
1975     19     0.03077
1975     20     0.04150
1975     21     0.05257
1975     22     0.06130
1975     23     0.06797
1975     24     0.07569
1975     25     0.08238
1975     26     0.08584
1975     27     0.08995
1975     28     0.09459
1975     29     0.09638
1975     30     0.09565
1975     31     0.09475
1975     32     0.09262
1975     33     0.08713
1975     34     0.08039
1975     35     0.07230
1975     36     0.06194
1975     37     0.05186
1975     38     0.04306
1975     39     0.03452
1975     40     0.02581
1975     41     0.01747
1975     42           .
1975     43           .
1975     44           .
1975     45           .
1975     46           .
1975     47           .
1975     48           .
1975     49           .
1975     50           .
1975     51           .
1975     52           .
1975     53           .
1975     54           .
1975     55+          .
1976     12-    0.00000
1976     13     0.00011
1976     14     0.00057
1976     15     0.00187
1976     16     0.00522
1976     17     0.01066
1976     18     0.01889
1976     19     0.02995
1976     20     0.04105
1976     21     0.05071
1976     22     0.05887
1976     23     0.06629
1976     24     0.07294
1976     25     0.07840
1976     26     0.08375
1976     27     0.08919
1976     28     0.09283
1976     29     0.09473
1976     30     0.09724
1976     31     0.09775
1976     32     0.09367
1976     33     0.08839
1976     34     0.08175
1976     35     0.07321
1976     36     0.06379
1976     37     0.05412
1976     38     0.04465
1976     39     0.03593
1976     40     0.02673
1976     41           .
1976     42           .
1976     43           .
1976     44           .
1976     45           .
1976     46           .
1976     47           .
1976     48           .
1976     49           .
1976     50           .
1976     51           .
1976     52           .
1976     53           .
1976     54           .
1976     55+          .
1977     12-    0.00000
1977     13     0.00007
1977     14     0.00041
1977     15     0.00169
1977     16     0.00477
1977     17     0.01003
1977     18     0.01860
1977     19     0.02985
1977     20     0.04062
1977     21     0.05035
1977     22     0.05880
1977     23     0.06518
1977     24     0.07063
1977     25     0.07701
1977     26     0.08359
1977     27     0.08808
1977     28     0.09107
1977     29     0.09594
1977     30     0.09948
1977     31     0.09801
1977     32     0.09502
1977     33     0.09002
1977     34     0.08240
1977     35     0.07451
1977     36     0.06576
1977     37     0.05585
1977     38     0.04641
1977     39     0.03740
1977     40           .
1977     41           .
1977     42           .
1977     43           .
1977     44           .
1977     45           .
1977     46           .
1977     47           .
1977     48           .
1977     49           .
1977     50           .
1977     51           .
1977     52           .
1977     53           .
1977     54           .
1977     55+          .
1978     12-    0.00001
1978     13     0.00011
1978     14     0.00047
1978     15     0.00173
1978     16     0.00467
1978     17     0.01003
1978     18     0.01891
1978     19     0.03017
1978     20     0.04060
1978     21     0.04976
1978     22     0.05722
1978     23     0.06272
1978     24     0.06889
1978     25     0.07627
1978     26     0.08242
1978     27     0.08672
1978     28     0.09209
1978     29     0.09748
1978     30     0.09914
1978     31     0.09892
1978     32     0.09581
1978     33     0.09021
1978     34     0.08479
1978     35     0.07785
1978     36     0.06841
1978     37     0.05824
1978     38     0.04826
1978     39           .
1978     40           .
1978     41           .
1978     42           .
1978     43           .
1978     44           .
1978     45           .
1978     46           .
1978     47           .
1978     48           .
1978     49           .
1978     50           .
1978     51           .
1978     52           .
1978     53           .
1978     54           .
1978     55+          .
1979     12-    0.00001
1979     13     0.00010
1979     14     0.00045
1979     15     0.00168
1979     16     0.00472
1979     17     0.01024
1979     18     0.01909
1979     19     0.03016
1979     20     0.04078
1979     21     0.04925
1979     22     0.05537
1979     23     0.06069
1979     24     0.06747
1979     25     0.07459
1979     26     0.07995
1979     27     0.08610
1979     28     0.09248
1979     29     0.09628
1979     30     0.09977
1979     31     0.10048
1979     32     0.09694
1979     33     0.09261
1979     34     0.08807
1979     35     0.08130
1979     36     0.07221
1979     37     0.06089
1979     38           .
1979     39           .
1979     40           .
1979     41           .
1979     42           .
1979     43           .
1979     44           .
1979     45           .
1979     46           .
1979     47           .
1979     48           .
1979     49           .
1979     50           .
1979     51           .
1979     52           .
1979     53           .
1979     54           .
1979     55+          .
1980     12-    0.00000
1980     13     0.00007
1980     14     0.00037
1980     15     0.00166
1980     16     0.00475
1980     17     0.01031
1980     18     0.01912
1980     19     0.03022
1980     20     0.04007
1980     21     0.04701
1980     22     0.05264
1980     23     0.05922
1980     24     0.06602
1980     25     0.07218
1980     26     0.07952
1980     27     0.08662
1980     28     0.09128
1980     29     0.09637
1980     30     0.10016
1980     31     0.10055
1980     32     0.09851
1980     33     0.09565
1980     34     0.09129
1980     35     0.08488
1980     36     0.07463
1980     37           .
1980     38           .
1980     39           .
1980     40           .
1980     41           .
1980     42           .
1980     43           .
1980     44           .
1980     45           .
1980     46           .
1980     47           .
1980     48           .
1980     49           .
1980     50           .
1980     51           .
1980     52           .
1980     53           .
1980     54           .
1980     55+          .
1981     12-    0.00000
1981     13     0.00008
1981     14     0.00043
1981     15     0.00161
1981     16     0.00452
1981     17     0.01017
1981     18     0.01940
1981     19     0.03021
1981     20     0.03865
1981     21     0.04561
1981     22     0.05142
1981     23     0.05685
1981     24     0.06296
1981     25     0.07067
1981     26     0.07844
1981     27     0.08416
1981     28     0.09060
1981     29     0.09631
1981     30     0.10027
1981     31     0.10252
1981     32     0.10233
1981     33     0.09982
1981     34     0.09532
1981     35     0.08760
1981     36           .
1981     37           .
1981     38           .
1981     39           .
1981     40           .
1981     41           .
1981     42           .
1981     43           .
1981     44           .
1981     45           .
1981     46           .
1981     47           .
1981     48           .
1981     49           .
1981     50           .
1981     51           .
1981     52           .
1981     53           .
1981     54           .
1981     55+          .
1982     12-    0.00001
1982     13     0.00011
1982     14     0.00043
1982     15     0.00163
1982     16     0.00453
1982     17     0.01023
1982     18     0.01937
1982     19     0.02904
1982     20     0.03636
1982     21     0.04335
1982     22     0.04935
1982     23     0.05468
1982     24     0.06138
1982     25     0.06941
1982     26     0.07624
1982     27     0.08357
1982     28     0.09047
1982     29     0.09645
1982     30     0.10220
1982     31     0.10599
1982     32     0.10675
1982     33     0.10413
1982     34     0.09756
1982     35           .
1982     36           .
1982     37           .
1982     38           .
1982     39           .
1982     40           .
1982     41           .
1982     42           .
1982     43           .
1982     44           .
1982     45           .
1982     46           .
1982     47           .
1982     48           .
1982     49           .
1982     50           .
1982     51           .
1982     52           .
1982     53           .
1982     54           .
1982     55+          .
1983     12-    0.00001
1983     13     0.00009
1983     14     0.00041
1983     15     0.00180
1983     16     0.00468
1983     17     0.01043
1983     18     0.01870
1983     19     0.02742
1983     20     0.03473
1983     21     0.04126
1983     22     0.04670
1983     23     0.05250
1983     24     0.05936
1983     25     0.06684
1983     26     0.07486
1983     27     0.08246
1983     28     0.08891
1983     29     0.09561
1983     30     0.10368
1983     31     0.10893
1983     32     0.10979
1983     33     0.10598
1983     34           .
1983     35           .
1983     36           .
1983     37           .
1983     38           .
1983     39           .
1983     40           .
1983     41           .
1983     42           .
1983     43           .
1983     44           .
1983     45           .
1983     46           .
1983     47           .
1983     48           .
1983     49           .
1983     50           .
1983     51           .
1983     52           .
1983     53           .
1983     54           .
1983     55+          .
1984     12-    0.00000
1984     13     0.00003
1984     14     0.00036
1984     15     0.00180
1984     16     0.00499
1984     17     0.01060
1984     18     0.01800
1984     19     0.02629
1984     20     0.03377
1984     21     0.04004
1984     22     0.04571
1984     23     0.05156
1984     24     0.05783
1984     25     0.06613
1984     26     0.07357
1984     27     0.08110
1984     28     0.08964
1984     29     0.09887
1984     30     0.10754
1984     31     0.11291
1984     32     0.11290
1984     33           .
1984     34           .
1984     35           .
1984     36           .
1984     37           .
1984     38           .
1984     39           .
1984     40           .
1984     41           .
1984     42           .
1984     43           .
1984     44           .
1984     45           .
1984     46           .
1984     47           .
1984     48           .
1984     49           .
1984     50           .
1984     51           .
1984     52           .
1984     53           .
1984     54           .
1984     55+          .
1985     12-    0.00000
1985     13     0.00002
1985     14     0.00040
1985     15     0.00189
1985     16     0.00526
1985     17     0.01042
1985     18     0.01718
1985     19     0.02556
1985     20     0.03282
1985     21     0.03863
1985     22     0.04403
1985     23     0.04911
1985     24     0.05641
1985     25     0.06449
1985     26     0.07221
1985     27     0.08114
1985     28     0.09136
1985     29     0.10176
1985     30     0.11132
1985     31     0.11599
1985     32           .
1985     33           .
1985     34           .
1985     35           .
1985     36           .
1985     37           .
1985     38           .
1985     39           .
1985     40           .
1985     41           .
1985     42           .
1985     43           .
1985     44           .
1985     45           .
1985     46           .
1985     47           .
1985     48           .
1985     49           .
1985     50           .
1985     51           .
1985     52           .
1985     53           .
1985     54           .
1985     55+          .
1986     12-    0.00000
1986     13     0.00004
1986     14     0.00051
1986     15     0.00195
1986     16     0.00505
1986     17     0.00970
1986     18     0.01634
1986     19     0.02458
1986     20     0.03144
1986     21     0.03693
1986     22     0.04161
1986     23     0.04735
1986     24     0.05432
1986     25     0.06282
1986     26     0.07191
1986     27     0.08167
1986     28     0.09333
1986     29     0.10496
1986     30     0.11362
1986     31           .
1986     32           .
1986     33           .
1986     34           .
1986     35           .
1986     36           .
1986     37           .
1986     38           .
1986     39           .
1986     40           .
1986     41           .
1986     42           .
1986     43           .
1986     44           .
1986     45           .
1986     46           .
1986     47           .
1986     48           .
1986     49           .
1986     50           .
1986     51           .
1986     52           .
1986     53           .
1986     54           .
1986     55+          .
1987     12-    0.00000
1987     13     0.00006
1987     14     0.00055
1987     15     0.00183
1987     16     0.00465
1987     17     0.00887
1987     18     0.01520
1987     19     0.02340
1987     20     0.03008
1987     21     0.03496
1987     22     0.03998
1987     23     0.04529
1987     24     0.05205
1987     25     0.06146
1987     26     0.07182
1987     27     0.08324
1987     28     0.09653
1987     29     0.10724
1987     30           .
1987     31           .
1987     32           .
1987     33           .
1987     34           .
1987     35           .
1987     36           .
1987     37           .
1987     38           .
1987     39           .
1987     40           .
1987     41           .
1987     42           .
1987     43           .
1987     44           .
1987     45           .
1987     46           .
1987     47           .
1987     48           .
1987     49           .
1987     50           .
1987     51           .
1987     52           .
1987     53           .
1987     54           .
1987     55+          .
1988     12-    0.00000
1988     13     0.00006
1988     14     0.00050
1988     15     0.00168
1988     16     0.00445
1988     17     0.00846
1988     18     0.01452
1988     19     0.02242
1988     20     0.02842
1988     21     0.03339
1988     22     0.03795
1988     23     0.04331
1988     24     0.05118
1988     25     0.06135
1988     26     0.07261
1988     27     0.08567
1988     28     0.09789
1988     29           .
1988     30           .
1988     31           .
1988     32           .
1988     33           .
1988     34           .
1988     35           .
1988     36           .
1988     37           .
1988     38           .
1988     39           .
1988     40           .
1988     41           .
1988     42           .
1988     43           .
1988     44           .
1988     45           .
1988     46           .
1988     47           .
1988     48           .
1988     49           .
1988     50           .
1988     51           .
1988     52           .
1988     53           .
1988     54           .
1988     55+          .
1989     12-    0.00000
1989     13     0.00005
1989     14     0.00047
1989     15     0.00160
1989     16     0.00415
1989     17     0.00806
1989     18     0.01391
1989     19     0.02078
1989     20     0.02668
1989     21     0.03149
1989     22     0.03599
1989     23     0.04203
1989     24     0.05031
1989     25     0.06141
1989     26     0.07456
1989     27     0.08627
1989     28           .
1989     29           .
1989     30           .
1989     31           .
1989     32           .
1989     33           .
1989     34           .
1989     35           .
1989     36           .
1989     37           .
1989     38           .
1989     39           .
1989     40           .
1989     41           .
1989     42           .
1989     43           .
1989     44           .
1989     45           .
1989     46           .
1989     47           .
1989     48           .
1989     49           .
1989     50           .
1989     51           .
1989     52           .
1989     53           .
1989     54           .
1989     55+          .
1990     12-    0.00000
1990     13     0.00005
1990     14     0.00047
1990     15     0.00159
1990     16     0.00402
1990     17     0.00774
1990     18     0.01316
1990     19     0.01987
1990     20     0.02546
1990     21     0.03028
1990     22     0.03518
1990     23     0.04164
1990     24     0.05044
1990     25     0.06267
1990     26     0.07495
1990     27           .
1990     28           .
1990     29           .
1990     30           .
1990     31           .
1990     32           .
1990     33           .
1990     34           .
1990     35           .
1990     36           .
1990     37           .
1990     38           .
1990     39           .
1990     40           .
1990     41           .
1990     42           .
1990     43           .
1990     44           .
1990     45           .
1990     46           .
1990     47           .
1990     48           .
1990     49           .
1990     50           .
1990     51           .
1990     52           .
1990     53           .
1990     54           .
1990     55+          .
1991     12-    0.00000
1991     13     0.00005
1991     14     0.00043
1991     15     0.00151
1991     16     0.00404
1991     17     0.00758
1991     18     0.01282
1991     19     0.01923
1991     20     0.02467
1991     21     0.02943
1991     22     0.03452
1991     23     0.04164
1991     24     0.05173
1991     25     0.06281
1991     26           .
1991     27           .
1991     28           .
1991     29           .
1991     30           .
1991     31           .
1991     32           .
1991     33           .
1991     34           .
1991     35           .
1991     36           .
1991     37           .
1991     38           .
1991     39           .
1991     40           .
1991     41           .
1991     42           .
1991     43           .
1991     44           .
1991     45           .
1991     46           .
1991     47           .
1991     48           .
1991     49           .
1991     50           .
1991     51           .
1991     52           .
1991     53           .
1991     54           .
1991     55+          .
1992     12-    0.00000
1992     13     0.00005
1992     14     0.00046
1992     15     0.00159
1992     16     0.00386
1992     17     0.00725
1992     18     0.01238
1992     19     0.01893
1992     20     0.02433
1992     21     0.02890
1992     22     0.03479
1992     23     0.04336
1992     24     0.05266
1992     25           .
1992     26           .
1992     27           .
1992     28           .
1992     29           .
1992     30           .
1992     31           .
1992     32           .
1992     33           .
1992     34           .
1992     35           .
1992     36           .
1992     37           .
1992     38           .
1992     39           .
1992     40           .
1992     41           .
1992     42           .
1992     43           .
1992     44           .
1992     45           .
1992     46           .
1992     47           .
1992     48           .
1992     49           .
1992     50           .
1992     51           .
1992     52           .
1992     53           .
1992     54           .
1992     55+          .
1993     12-    0.00000
1993     13     0.00005
1993     14     0.00044
1993     15     0.00142
1993     16     0.00362
1993     17     0.00676
1993     18     0.01152
1993     19     0.01769
1993     20     0.02297
1993     21     0.02845
1993     22     0.03597
1993     23     0.04316
1993     24           .
1993     25           .
1993     26           .
1993     27           .
1993     28           .
1993     29           .
1993     30           .
1993     31           .
1993     32           .
1993     33           .
1993     34           .
1993     35           .
1993     36           .
1993     37           .
1993     38           .
1993     39           .
1993     40           .
1993     41           .
1993     42           .
1993     43           .
1993     44           .
1993     45           .
1993     46           .
1993     47           .
1993     48           .
1993     49           .
1993     50           .
1993     51           .
1993     52           .
1993     53           .
1993     54           .
1993     55+          .
1994     12-    0.00000
1994     13     0.00005
1994     14     0.00037
1994     15     0.00131
1994     16     0.00343
1994     17     0.00652
1994     18     0.01141
1994     19     0.01752
1994     20     0.02331
1994     21     0.03083
1994     22     0.03719
1994     23           .
1994     24           .
1994     25           .
1994     26           .
1994     27           .
1994     28           .
1994     29           .
1994     30           .
1994     31           .
1994     32           .
1994     33           .
1994     34           .
1994     35           .
1994     36           .
1994     37           .
1994     38           .
1994     39           .
1994     40           .
1994     41           .
1994     42           .
1994     43           .
1994     44           .
1994     45           .
1994     46           .
1994     47           .
1994     48           .
1994     49           .
1994     50           .
1994     51           .
1994     52           .
1994     53           .
1994     54           .
1994     55+          .
1995     12-    0.00000
1995     13     0.00004
1995     14     0.00035
1995     15     0.00125
1995     16     0.00332
1995     17     0.00666
1995     18     0.01158
1995     19     0.01768
1995     20     0.02539
1995     21     0.03156
1995     22           .
1995     23           .
1995     24           .
1995     25           .
1995     26           .
1995     27           .
1995     28           .
1995     29           .
1995     30           .
1995     31           .
1995     32           .
1995     33           .
1995     34           .
1995     35           .
1995     36           .
1995     37           .
1995     38           .
1995     39           .
1995     40           .
1995     41           .
1995     42           .
1995     43           .
1995     44           .
1995     45           .
1995     46           .
1995     47           .
1995     48           .
1995     49           .
1995     50           .
1995     51           .
1995     52           .
1995     53           .
1995     54           .
1995     55+          .
1996     12-    0.00000
1996     13     0.00004
1996     14     0.00038
1996     15     0.00127
1996     16     0.00313
1996     17     0.00635
1996     18     0.01133
1996     19     0.01890
1996     20     0.02515
1996     21           .
1996     22           .
1996     23           .
1996     24           .
1996     25           .
1996     26           .
1996     27           .
1996     28           .
1996     29           .
1996     30           .
1996     31           .
1996     32           .
1996     33           .
1996     34           .
1996     35           .
1996     36           .
1996     37           .
1996     38           .
1996     39           .
1996     40           .
1996     41           .
1996     42           .
1996     43           .
1996     44           .
1996     45           .
1996     46           .
1996     47           .
1996     48           .
1996     49           .
1996     50           .
1996     51           .
1996     52           .
1996     53           .
1996     54           .
1996     55+          .
1997     12-    0.00000
1997     13     0.00004
1997     14     0.00035
1997     15     0.00121
1997     16     0.00320
1997     17     0.00641
1997     18     0.01234
1997     19     0.01882
1997     20           .
1997     21           .
1997     22           .
1997     23           .
1997     24           .
1997     25           .
1997     26           .
1997     27           .
1997     28           .
1997     29           .
1997     30           .
1997     31           .
1997     32           .
1997     33           .
1997     34           .
1997     35           .
1997     36           .
1997     37           .
1997     38           .
1997     39           .
1997     40           .
1997     41           .
1997     42           .
1997     43           .
1997     44           .
1997     45           .
1997     46           .
1997     47           .
1997     48           .
1997     49           .
1997     50           .
1997     51           .
1997     52           .
1997     53           .
1997     54           .
1997     55+          .
1998     12-    0.00000
1998     13     0.00004
1998     14     0.00036
1998     15     0.00129
1998     16     0.00325
1998     17     0.00698
1998     18     0.01218
1998     19           .
1998     20           .
1998     21           .
1998     22           .
1998     23           .
1998     24           .
1998     25           .
1998     26           .
1998     27           .
1998     28           .
1998     29           .
1998     30           .
1998     31           .
1998     32           .
1998     33           .
1998     34           .
1998     35           .
1998     36           .
1998     37           .
1998     38           .
1998     39           .
1998     40           .
1998     41           .
1998     42           .
1998     43           .
1998     44           .
1998     45           .
1998     46           .
1998     47           .
1998     48           .
1998     49           .
1998     50           .
1998     51           .
1998     52           .
1998     53           .
1998     54           .
1998     55+          .
1999     12-    0.00000
1999     13     0.00003
1999     14     0.00039
1999     15     0.00135
1999     16     0.00357
1999     17     0.00676
1999     18           .
1999     19           .
1999     20           .
1999     21           .
1999     22           .
1999     23           .
1999     24           .
1999     25           .
1999     26           .
1999     27           .
1999     28           .
1999     29           .
1999     30           .
1999     31           .
1999     32           .
1999     33           .
1999     34           .
1999     35           .
1999     36           .
1999     37           .
1999     38           .
1999     39           .
1999     40           .
1999     41           .
1999     42           .
1999     43           .
1999     44           .
1999     45           .
1999     46           .
1999     47           .
1999     48           .
1999     49           .
1999     50           .
1999     51           .
1999     52           .
1999     53           .
1999     54           .
1999     55+          .
2000     12-    0.00000
2000     13     0.00005
2000     14     0.00045
2000     15     0.00149
2000     16     0.00336
2000     17           .
2000     18           .
2000     19           .
2000     20           .
2000     21           .
2000     22           .
2000     23           .
2000     24           .
2000     25           .
2000     26           .
2000     27           .
2000     28           .
2000     29           .
2000     30           .
2000     31           .
2000     32           .
2000     33           .
2000     34           .
2000     35           .
2000     36           .
2000     37           .
2000     38           .
2000     39           .
2000     40           .
2000     41           .
2000     42           .
2000     43           .
2000     44           .
2000     45           .
2000     46           .
2000     47           .
2000     48           .
2000     49           .
2000     50           .
2000     51           .
2000     52           .
2000     53           .
2000     54           .
2000     55+          .
2001     12-    0.00000
2001     13     0.00006
2001     14     0.00048
2001     15     0.00138
2001     16           .
2001     17           .
2001     18           .
2001     19           .
2001     20           .
2001     21           .
2001     22           .
2001     23           .
2001     24           .
2001     25           .
2001     26           .
2001     27           .
2001     28           .
2001     29           .
2001     30           .
2001     31           .
2001     32           .
2001     33           .
2001     34           .
2001     35           .
2001     36           .
2001     37           .
2001     38           .
2001     39           .
2001     40           .
2001     41           .
2001     42           .
2001     43           .
2001     44           .
2001     45           .
2001     46           .
2001     47           .
2001     48           .
2001     49           .
2001     50           .
2001     51           .
2001     52           .
2001     53           .
2001     54           .
2001     55+          .
2002     12-    0.00000
2002     13     0.00006
2002     14     0.00043
2002     15           .
2002     16           .
2002     17           .
2002     18           .
2002     19           .
2002     20           .
2002     21           .
2002     22           .
2002     23           .
2002     24           .
2002     25           .
2002     26           .
2002     27           .
2002     28           .
2002     29           .
2002     30           .
2002     31           .
2002     32           .
2002     33           .
2002     34           .
2002     35           .
2002     36           .
2002     37           .
2002     38           .
2002     39           .
2002     40           .
2002     41           .
2002     42           .
2002     43           .
2002     44           .
2002     45           .
2002     46           .
2002     47           .
2002     48           .
2002     49           .
2002     50           .
2002     51           .
2002     52           .
2002     53           .
2002     54           .
2002     55+          .
2003     12-    0.00000
2003     13     0.00005
2003     14           .
2003     15           .
2003     16           .
2003     17           .
2003     18           .
2003     19           .
2003     20           .
2003     21           .
2003     22           .
2003     23           .
2003     24           .
2003     25           .
2003     26           .
2003     27           .
2003     28           .
2003     29           .
2003     30           .
2003     31           .
2003     32           .
2003     33           .
2003     34           .
2003     35           .
2003     36           .
2003     37           .
2003     38           .
2003     39           .
2003     40           .
2003     41           .
2003     42           .
2003     43           .
2003     44           .
2003     45           .
2003     46           .
2003     47           .
2003     48           .
2003     49           .
2003     50           .
2003     51           .
2003     52           .
2003     53           .
2003     54           .
2003     55+          .
2004     12-    0.00000
2004     13           .
2004     14           .
2004     15           .
2004     16           .
2004     17           .
2004     18           .
2004     19           .
2004     20           .
2004     21           .
2004     22           .
2004     23           .
2004     24           .
2004     25           .
2004     26           .
2004     27           .
2004     28           .
2004     29           .
2004     30           .
2004     31           .
2004     32           .
2004     33           .
2004     34           .
2004     35           .
2004     36           .
2004     37           .
2004     38           .
2004     39           .
2004     40           .
2004     41           .
2004     42           .
2004     43           .
2004     44           .
2004     45           .
2004     46           .
2004     47           .
2004     48           .
2004     49           .
2004     50           .
2004     51           .
2004     52           .
2004     53           .
2004     54           .
2004     55+          .
